"...1","start_date","num_instances","cost","fft","xgb","prophet"
4958,2021-07-26 13:00:00,0.110647181628392,78357.693,0.0104384133611691,0.532359081419624,0.0521920668058455
4959,2021-07-26 14:00:00,0.123173277661795,78371.818,0.0104384133611691,0.532359081419624,0.0521920668058455
4960,2021-07-26 15:00:00,0.123173277661795,78385.943,0.0104384133611691,0.532359081419624,0.0521920668058455
4961,2021-07-26 16:00:00,0.123173277661795,78400.068,0.0104384133611691,0.532359081419624,0.0521920668058455
4962,2021-07-26 17:00:00,0.15866388308977,78417.457,0.0104384133611691,0.532359081419624,0.0542797494780793
4963,2021-07-26 18:00:00,0.15866388308977,78434.846,0.0125260960334029,0.532359081419624,0.0542797494780793
4964,2021-07-26 19:00:00,0.15866388308977,78452.235,0.0125260960334029,0.532359081419624,0.0542797494780793
4965,2021-07-26 20:00:00,0.154488517745303,78469.24,0.0125260960334029,0.532359081419624,0.0542797494780793
4966,2021-07-26 21:00:00,0.152400835073069,78486.053,0.0125260960334029,0.532359081419624,0.0542797494780793
4967,2021-07-26 22:00:00,0.152400835073069,78502.866,0.0125260960334029,0.532359081419624,0.0542797494780793
4968,2021-07-26 23:00:00,0.156576200417537,78520.063,0.0125260960334029,0.532359081419624,0.0542797494780793
4969,2021-07-27,0.150313152400835,78536.684,0.0125260960334029,0.532359081419624,0.0542797494780793
4970,2021-07-27 01:00:00,0.150313152400835,78553.305,0.0125260960334029,0.532359081419624,0.0542797494780793
4971,2021-07-27 02:00:00,0.150313152400835,78569.926,0.0125260960334029,0.532359081419624,0.0542797494780793
4972,2021-07-27 03:00:00,0.156576200417537,78587.123,0.0125260960334029,0.532359081419624,0.0542797494780793
4973,2021-07-27 04:00:00,0.152400835073069,78603.936,0.0146137787056367,0.532359081419624,0.0542797494780793
4974,2021-07-27 05:00:00,0.150313152400835,78620.557,0.0146137787056367,0.532359081419624,0.0542797494780793
4975,2021-07-27 06:00:00,0.152400835073069,78637.37,0.0146137787056367,0.532359081419624,0.0542797494780793
4976,2021-07-27 07:00:00,0.150313152400835,78653.991,0.0146137787056367,0.532359081419624,0.0542797494780793
4977,2021-07-27 08:00:00,0.150313152400835,78670.612,0.0146137787056367,0.532359081419624,0.0542797494780793
4978,2021-07-27 09:00:00,0.150313152400835,78687.233,0.0146137787056367,0.532359081419624,0.0542797494780793
4979,2021-07-27 10:00:00,0.152400835073069,78704.046,0.0146137787056367,0.532359081419624,0.0542797494780793
4980,2021-07-27 11:00:00,0.150313152400835,78720.667,0.0146137787056367,0.532359081419624,0.0542797494780793
4981,2021-07-27 12:00:00,0.152400835073069,78737.48,0.0146137787056367,0.532359081419624,0.0542797494780793
4982,2021-07-27 13:00:00,0.150313152400835,78754.101,0.0146137787056367,0.532359081419624,0.0542797494780793
4983,2021-07-27 14:00:00,0.160751565762004,78771.682,0.0146137787056367,0.532359081419624,0.0542797494780793
4984,2021-07-27 15:00:00,0.152400835073069,78788.495,0.0146137787056367,0.532359081419624,0.0542797494780793
4985,2021-07-27 16:00:00,0.150313152400835,78805.116,0.0146137787056367,0.532359081419624,0.0542797494780793
4986,2021-07-27 17:00:00,0.152400835073069,78821.929,0.0146137787056367,0.532359081419624,0.0542797494780793
4987,2021-07-27 18:00:00,0.154488517745303,78838.934,0.0146137787056367,0.532359081419624,0.0542797494780793
4988,2021-07-27 19:00:00,0.162839248434238,78856.707,0.0146137787056367,0.532359081419624,0.0542797494780793
4989,2021-07-27 20:00:00,0.156576200417537,78873.904,0.0146137787056367,0.532359081419624,0.0542797494780793
4990,2021-07-27 21:00:00,0.156576200417537,78891.03,0.0146137787056367,0.532359081419624,0.0542797494780793
4991,2021-07-27 22:00:00,0.152400835073069,78907.772,0.0146137787056367,0.532359081419624,0.0542797494780793
4992,2021-07-27 23:00:00,0.152400835073069,78924.514,0.0146137787056367,0.532359081419624,0.0542797494780793
4993,2021-07-28,0.152400835073069,78941.256,0.0146137787056367,0.532359081419624,0.0542797494780793
4994,2021-07-28 01:00:00,0.152400835073069,78957.998,0.0146137787056367,0.532359081419624,0.0542797494780793
4995,2021-07-28 02:00:00,0.152400835073069,78974.74,0.0146137787056367,0.532359081419624,0.0542797494780793
4996,2021-07-28 03:00:00,0.164926931106472,78992.634,0.0146137787056367,0.532359081419624,0.0542797494780793
4997,2021-07-28 04:00:00,0.131524008350731,79007.456,0.0146137787056367,0.532359081419624,0.0542797494780793
